application_id,age,annual_income,employment_length,loan_amount,loan_purpose,interest_rate,dti_ratio,num_open_accounts,num_past_delinquencies,home_ownership,credit_score,months_since_last_delinq,default
35619,55,86047.0,6.8,26046.0,debt_consolidation,8.08,0.153,1,3,rent,732.0,57.0,0
35620,60,30000.0,0.4,48286.0,medical,15.76,0.351,8,2,rent,628.0,16.0,1
35621,57,141210.0,0.3,11730.0,car,7.91,0.168,5,0,mortgage,750.0,,0
35622,64,34671.0,,22445.0,medical,11.13,0.444,7,0,rent,681.0,,0
35623,46,47970.0,11.7,23291.0,debt_consolidation,12.2,0.187,6,0,rent,641.0,,1
35624,64,31788.0,12.2,11573.0,debt_consolidation,9.48,0.312,5,0,mortgage,686.0,,0
35625,50,158069.0,0.4,11751.0,debt_consolidation,8.08,0.306,6,1,mortgage,745.0,21.0,0
35626,44,67761.0,6.7,16364.0,debt_consolidation,7.26,0.254,6,1,rent,832.0,19.0,0
35627,52,193406.0,1.3,17917.0,debt_consolidation,10.12,0.227,2,0,mortgage,693.0,,0
35628,42,164922.0,11.0,10274.0,other,9.67,0.189,3,0,mortgage,729.0,,0
35629,51,123957.0,9.4,13591.0,other,10.65,0.481,8,0,mortgage,705.0,,0
35630,62,39702.0,5.6,20006.0,debt_consolidation,11.54,0.325,7,1,mortgage,,16.0,0
35631,68,82693.0,2.6,17683.0,other,9.94,0.374,5,1,mortgage,655.0,39.0,0
35632,49,129325.0,15.0,62739.0,other,9.72,0.432,8,0,mortgage,713.0,,0
35633,21,71323.0,1.0,9817.0,debt_consolidation,12.21,0.332,6,1,own,681.0,16.0,0
35634,52,60124.0,3.0,44448.0,medical,12.28,0.523,6,0,rent,677.0,,0
35635,33,75186.0,,21947.0,other,9.66,0.288,11,0,mortgage,693.0,,0
35636,32,78071.0,3.1,15391.0,car,9.7,0.178,6,0,mortgage,683.0,,0
35637,65,38930.0,7.3,82160.0,car,10.63,0.541,5,0,own,691.0,,0
35638,43,52517.0,8.1,19818.0,debt_consolidation,9.48,0.25,2,0,mortgage,709.0,,0
35639,60,99129.0,10.7,8004.0,car,9.47,0.362,8,1,mortgage,675.0,12.0,0
35640,39,98325.0,5.8,18783.0,other,8.88,0.536,4,0,rent,,,0
35641,51,78829.0,4.6,35234.0,medical,14.34,0.544,6,0,mortgage,619.0,,0
35642,54,59701.0,4.0,22523.0,debt_consolidation,8.65,0.293,2,0,rent,728.0,,0
35643,65,69418.0,3.8,24815.0,other,9.02,0.317,10,0,rent,729.0,,0
35644,30,44943.0,5.8,13809.0,debt_consolidation,9.14,0.324,0,0,mortgage,710.0,,0
35645,49,66734.0,1.5,15813.0,debt_consolidation,8.21,0.299,12,1,own,712.0,25.0,0
35646,41,98308.0,13.4,10222.0,debt_consolidation,7.59,0.107,7,0,mortgage,688.0,,0
35647,44,203202.0,16.5,10195.0,debt_consolidation,12.04,0.353,3,0,mortgage,,,0
35648,63,43601.0,3.2,21549.0,debt_consolidation,8.87,0.274,7,0,rent,700.0,,0
35649,27,109690.0,0.1,27151.0,car,7.18,0.154,5,1,rent,746.0,1.0,0
35650,48,82653.0,,11210.0,debt_consolidation,11.09,0.357,3,1,rent,714.0,15.0,0
35651,40,32448.0,1.9,12483.0,other,10.51,0.554,10,0,mortgage,707.0,,0
35652,65,72426.0,2.2,40429.0,medical,10.11,0.43,6,2,mortgage,697.0,1.0,0
35653,31,58476.0,4.1,9093.0,other,9.65,0.394,9,1,mortgage,727.0,17.0,0
35654,32,63779.0,4.8,10616.0,other,9.23,0.349,8,0,rent,728.0,,0
35655,25,98245.0,1.3,5963.0,car,7.28,0.264,8,0,mortgage,733.0,,0
35656,42,163958.0,,11798.0,debt_consolidation,10.48,0.506,5,1,mortgage,710.0,75.0,0
35657,21,107236.0,3.4,15709.0,car,7.96,0.213,5,1,mortgage,745.0,24.0,0
35658,46,75775.0,,27857.0,debt_consolidation,10.81,0.342,9,0,own,699.0,,0
35659,32,73841.0,0.5,14842.0,debt_consolidation,10.5,0.244,3,0,rent,712.0,,0
35660,41,170904.0,14.2,24952.0,debt_consolidation,5.9,0.178,4,0,mortgage,778.0,,0
35661,51,43875.0,5.3,8401.0,car,12.93,0.53,6,0,mortgage,685.0,,0
35662,55,126069.0,4.5,8742.0,car,5.41,0.01,6,0,own,733.0,,0
35663,24,36372.0,6.0,6690.0,debt_consolidation,8.48,0.245,8,0,own,699.0,,0
35664,28,31404.0,11.2,24499.0,other,11.62,0.477,10,0,mortgage,676.0,,0
35665,36,86700.0,0.9,11772.0,debt_consolidation,8.92,0.391,3,0,own,663.0,,0
35666,46,32657.0,0.4,60356.0,debt_consolidation,12.14,0.757,5,0,rent,641.0,,0
35667,65,63419.0,4.8,55914.0,medical,14.86,0.512,8,0,rent,672.0,,0
35668,27,115126.0,6.0,24509.0,debt_consolidation,12.12,0.322,2,0,rent,641.0,,0
35669,24,40400.0,21.1,5806.0,debt_consolidation,13.67,0.504,4,0,mortgage,618.0,,0
35670,52,159394.0,2.5,15278.0,car,11.0,0.207,4,0,rent,709.0,,0
35671,69,30000.0,6.6,17875.0,other,5.0,0.128,6,0,rent,779.0,,0
35672,62,119355.0,,18042.0,car,13.63,0.406,7,2,own,683.0,10.0,0
35673,49,37513.0,2.8,4473.0,debt_consolidation,10.96,0.242,5,1,mortgage,666.0,25.0,0
35674,21,54861.0,0.9,8941.0,debt_consolidation,6.94,0.118,5,0,mortgage,784.0,,0
35675,49,77063.0,6.0,8345.0,car,7.83,0.183,7,0,rent,701.0,,0
35676,43,59692.0,10.3,14653.0,debt_consolidation,10.1,0.421,5,1,own,712.0,4.0,0
35677,43,60368.0,0.2,20139.0,car,6.58,0.248,8,1,rent,,40.0,0
35678,45,35656.0,1.2,21053.0,debt_consolidation,12.69,0.373,8,0,own,634.0,,0
35679,49,132195.0,3.2,10555.0,debt_consolidation,11.45,0.263,7,0,own,686.0,,0
35680,57,41863.0,2.4,18269.0,medical,10.17,0.313,2,0,rent,695.0,,0
35681,30,36271.0,5.6,17861.0,debt_consolidation,12.34,0.429,10,1,rent,716.0,5.0,0
35682,24,58342.0,3.1,11597.0,debt_consolidation,7.89,0.184,6,1,mortgage,729.0,2.0,0
35683,23,44283.0,9.6,22841.0,other,7.93,0.183,6,1,own,715.0,5.0,0
35684,41,97801.0,0.4,33015.0,other,10.57,0.366,7,0,rent,731.0,,0
35685,46,54158.0,4.9,9397.0,debt_consolidation,9.91,0.264,8,0,mortgage,730.0,,0
35686,60,73846.0,0.2,10422.0,other,7.25,0.243,6,0,mortgage,757.0,,0
35687,42,70983.0,3.8,15672.0,medical,10.94,0.456,7,0,rent,697.0,,0
35688,47,107278.0,8.5,30341.0,debt_consolidation,8.5,0.32,2,2,rent,691.0,36.0,0
35689,69,60817.0,5.2,12385.0,debt_consolidation,8.5,0.356,8,1,rent,720.0,10.0,0
35690,58,34482.0,2.2,42729.0,car,17.54,0.524,4,3,own,590.0,1.0,1
35691,55,50077.0,,37027.0,car,9.63,0.414,5,0,rent,715.0,,0
35692,39,110674.0,4.1,6066.0,debt_consolidation,7.32,0.217,9,0,mortgage,,,0
35693,28,72967.0,15.0,19521.0,medical,11.31,0.358,4,0,mortgage,723.0,,0
35694,67,64670.0,1.4,16525.0,debt_consolidation,12.24,0.282,3,0,rent,681.0,,0
35695,48,71514.0,1.7,10065.0,medical,5.0,0.093,5,1,mortgage,773.0,24.0,0
35696,24,54085.0,5.1,15292.0,debt_consolidation,10.55,0.369,3,1,rent,653.0,7.0,0
35697,45,97635.0,1.1,23078.0,car,6.52,0.208,8,1,rent,757.0,4.0,0
35698,25,71366.0,4.1,13707.0,debt_consolidation,11.94,0.263,10,0,rent,625.0,,0
35699,70,68339.0,4.6,33078.0,other,7.83,0.244,8,0,rent,765.0,,0
35700,47,104601.0,,9099.0,debt_consolidation,9.63,0.347,6,0,mortgage,717.0,,0
35701,60,125470.0,2.0,16674.0,debt_consolidation,11.11,0.545,6,0,own,740.0,,0
35702,44,45052.0,8.7,16268.0,medical,7.63,0.207,5,0,mortgage,774.0,,0
35703,21,39916.0,2.5,9095.0,medical,9.26,0.297,7,0,mortgage,694.0,,0
35704,52,209197.0,4.8,6555.0,debt_consolidation,9.73,0.41,11,0,rent,745.0,,0
35705,53,94596.0,0.8,20165.0,other,9.43,0.373,14,0,mortgage,707.0,,0
35706,32,135282.0,0.3,11162.0,other,11.79,0.394,5,0,mortgage,672.0,,0
35707,56,108249.0,4.5,6566.0,car,7.37,0.239,6,0,rent,773.0,,0
35708,32,78484.0,18.9,15944.0,other,8.16,0.248,2,1,own,683.0,31.0,0
35709,55,30000.0,,12379.0,car,8.76,0.111,7,0,mortgage,727.0,,0
35710,58,42233.0,2.5,16460.0,debt_consolidation,8.97,0.182,6,1,mortgage,757.0,1.0,1
35711,27,83118.0,5.7,29840.0,car,13.8,0.361,4,2,rent,604.0,92.0,0
35712,35,43193.0,6.0,13793.0,debt_consolidation,5.76,0.03,7,0,rent,787.0,,0
35713,29,58698.0,,36357.0,debt_consolidation,9.19,0.511,6,0,mortgage,727.0,,0
35714,57,109669.0,11.1,20023.0,medical,5.0,0.068,4,0,rent,821.0,,0
35715,32,67843.0,5.3,19544.0,debt_consolidation,12.19,0.428,9,0,mortgage,712.0,,0
35716,53,85398.0,7.4,4959.0,debt_consolidation,6.8,0.146,4,1,rent,724.0,32.0,0
35717,41,125230.0,0.7,12170.0,car,8.37,0.363,7,0,mortgage,764.0,,0
35718,25,119713.0,1.7,22250.0,medical,11.76,0.415,7,2,mortgage,619.0,27.0,0
35719,65,73787.0,5.5,16262.0,medical,9.93,0.334,5,0,own,694.0,,0
35720,56,128528.0,7.1,8405.0,debt_consolidation,13.57,0.33,5,0,rent,705.0,,1
35721,34,41887.0,3.6,11345.0,debt_consolidation,8.83,0.323,4,0,rent,671.0,,0
35722,64,83415.0,5.0,34599.0,car,13.07,0.265,7,1,mortgage,622.0,15.0,0
35723,56,93464.0,6.0,17304.0,debt_consolidation,9.5,0.289,4,0,rent,738.0,,0
35724,61,70805.0,1.5,22738.0,car,6.14,0.314,6,0,mortgage,767.0,,0
35725,29,56781.0,29.8,29761.0,other,15.0,0.65,7,0,mortgage,653.0,,0
35726,21,36180.0,0.2,19836.0,debt_consolidation,11.69,0.355,5,0,rent,704.0,,0
35727,24,59984.0,4.3,19564.0,car,12.88,0.4,6,0,rent,707.0,,1
35728,47,33562.0,7.5,11465.0,car,9.86,0.303,6,0,mortgage,692.0,,0
35729,60,69587.0,6.6,31185.0,car,11.78,0.535,6,0,mortgage,696.0,,0
35730,66,78132.0,,11692.0,debt_consolidation,8.62,0.279,6,1,rent,740.0,5.0,0
35731,69,107844.0,3.3,25139.0,car,5.0,0.092,7,0,rent,775.0,,0
35732,50,41402.0,7.7,29133.0,other,8.35,0.258,5,0,mortgage,723.0,,0
35733,52,82746.0,2.3,24659.0,debt_consolidation,12.87,0.371,7,0,mortgage,,,0
35734,35,83870.0,2.3,19594.0,debt_consolidation,11.69,0.25,4,0,mortgage,677.0,,0
35735,21,59283.0,2.0,8051.0,medical,5.62,0.127,4,0,own,770.0,,0
35736,30,77183.0,,39780.0,other,8.88,0.337,6,0,mortgage,747.0,,0
35737,23,68417.0,12.6,23846.0,other,10.96,0.262,6,0,mortgage,630.0,,0
35738,55,30000.0,1.3,8121.0,medical,9.48,0.29,7,0,rent,,,0
35739,46,45470.0,0.8,13857.0,medical,8.26,0.439,2,0,rent,715.0,,0
35740,59,192842.0,1.2,16400.0,debt_consolidation,11.92,0.353,8,0,own,732.0,,0
35741,28,83814.0,2.9,26987.0,car,10.93,0.416,6,0,mortgage,750.0,,0
35742,66,58006.0,2.0,5572.0,other,8.78,0.312,5,0,rent,736.0,,0
35743,56,85443.0,10.1,17809.0,debt_consolidation,6.43,0.142,3,0,rent,787.0,,0
35744,66,104711.0,10.3,17818.0,car,11.81,0.149,4,0,rent,628.0,,0
35745,53,142791.0,1.2,9583.0,debt_consolidation,10.15,0.269,7,1,rent,675.0,20.0,0
35746,37,55076.0,0.3,24965.0,car,8.08,0.172,8,0,rent,725.0,,0
35747,52,54305.0,7.9,16486.0,debt_consolidation,8.87,0.33,7,1,own,744.0,45.0,0
35748,51,56473.0,8.9,23632.0,other,10.63,0.316,5,0,mortgage,755.0,,0
35749,30,48799.0,15.8,10079.0,debt_consolidation,9.69,0.154,12,1,rent,670.0,86.0,0
35750,26,46972.0,3.0,21495.0,other,12.96,0.323,4,2,rent,626.0,22.0,0
35751,53,77649.0,3.8,23439.0,debt_consolidation,12.14,0.344,6,1,mortgage,722.0,87.0,1
35752,25,50729.0,1.0,11362.0,debt_consolidation,8.5,0.242,2,1,rent,720.0,53.0,0
35753,26,59971.0,2.5,11827.0,debt_consolidation,10.56,0.259,9,0,mortgage,725.0,,0
35754,24,141549.0,11.7,8401.0,medical,9.0,0.429,4,0,rent,738.0,,0
35755,52,46145.0,1.4,9217.0,debt_consolidation,12.05,0.333,5,0,own,684.0,,0
35756,67,88903.0,2.4,11593.0,car,7.92,0.171,4,1,rent,768.0,24.0,0
35757,45,41090.0,6.4,16410.0,debt_consolidation,6.71,0.118,13,0,rent,728.0,,0
35758,28,94684.0,5.8,22673.0,debt_consolidation,14.25,0.613,7,2,rent,593.0,14.0,0
35759,46,113926.0,2.6,20336.0,debt_consolidation,11.58,0.427,5,0,own,669.0,,0
35760,45,46355.0,0.5,27614.0,debt_consolidation,13.03,0.464,3,0,own,625.0,,0
35761,50,51394.0,0.6,11959.0,debt_consolidation,14.98,0.348,5,2,mortgage,606.0,112.0,0
35762,42,91007.0,1.1,7576.0,other,5.0,0.01,8,0,rent,741.0,,0
35763,47,61172.0,3.9,8472.0,debt_consolidation,7.31,0.345,7,0,mortgage,720.0,,0
35764,37,124168.0,3.7,31514.0,car,6.51,0.226,4,0,mortgage,797.0,,0
35765,66,44276.0,1.7,4820.0,debt_consolidation,8.82,0.204,7,1,rent,747.0,118.0,0
35766,47,112380.0,0.3,30350.0,car,7.46,0.293,4,0,rent,700.0,,0
35767,36,178629.0,7.9,7657.0,debt_consolidation,8.03,0.424,4,0,rent,723.0,,0
35768,21,71428.0,2.9,18716.0,debt_consolidation,10.58,0.489,2,0,mortgage,751.0,,0
35769,54,53855.0,1.9,36903.0,car,11.43,0.43,9,0,own,662.0,,0
35770,40,47017.0,3.9,17845.0,debt_consolidation,10.82,0.465,3,0,mortgage,722.0,,0
35771,33,59672.0,0.6,18594.0,medical,8.3,0.357,3,0,rent,679.0,,0
35772,44,92365.0,4.5,9753.0,car,9.06,0.374,7,1,own,745.0,56.0,0
35773,45,34976.0,0.1,19716.0,debt_consolidation,9.61,0.391,4,1,mortgage,740.0,46.0,0
35774,61,64583.0,2.0,23725.0,debt_consolidation,11.27,0.354,6,1,rent,704.0,8.0,0
35775,48,73819.0,0.6,55557.0,debt_consolidation,10.52,0.184,7,1,own,681.0,1.0,1
35776,56,145800.0,,15173.0,debt_consolidation,11.43,0.511,4,0,rent,699.0,,0
35777,53,164950.0,3.0,84699.0,debt_consolidation,13.4,0.261,7,1,mortgage,,1.0,1
35778,63,70652.0,6.1,8397.0,debt_consolidation,9.88,0.349,3,0,rent,742.0,,0
35779,21,36360.0,2.1,20853.0,car,11.03,0.289,4,0,mortgage,628.0,,0
35780,39,70659.0,4.7,13349.0,debt_consolidation,8.89,0.297,5,1,rent,718.0,120.0,0
35781,56,78417.0,0.7,14628.0,debt_consolidation,6.05,0.127,7,0,mortgage,776.0,,0
35782,28,106393.0,14.5,7738.0,car,8.31,0.251,5,1,mortgage,740.0,10.0,0
35783,43,55510.0,,27571.0,debt_consolidation,7.02,0.32,4,1,mortgage,755.0,14.0,0
35784,41,42971.0,1.2,35474.0,car,12.17,0.547,4,0,mortgage,738.0,,0
35785,61,73856.0,3.4,20314.0,car,8.18,0.462,4,1,mortgage,,10.0,0
35786,69,66174.0,0.2,25339.0,car,10.4,0.331,8,1,mortgage,703.0,28.0,0
35787,26,52291.0,1.6,9601.0,debt_consolidation,6.96,0.189,4,0,rent,685.0,,0
35788,31,42939.0,,8506.0,medical,14.02,0.399,5,0,mortgage,690.0,,1
35789,59,41791.0,13.5,26542.0,debt_consolidation,10.17,0.361,3,1,rent,677.0,13.0,0
35790,29,82582.0,0.2,19536.0,debt_consolidation,12.12,0.539,6,0,rent,719.0,,0
35791,45,77137.0,1.1,37216.0,debt_consolidation,8.71,0.379,4,0,rent,741.0,,0
35792,68,53467.0,6.0,21867.0,other,10.01,0.376,7,2,own,656.0,50.0,0
35793,69,111531.0,2.1,5147.0,other,7.7,0.204,10,0,own,740.0,,0
35794,68,33498.0,6.4,12957.0,debt_consolidation,11.51,0.274,4,1,mortgage,648.0,22.0,0
35795,27,51625.0,5.9,32449.0,debt_consolidation,11.95,0.321,9,3,rent,675.0,31.0,1
35796,28,68738.0,2.5,10690.0,car,7.43,0.177,5,0,mortgage,760.0,,0
35797,29,103302.0,4.3,17149.0,car,10.5,0.5,5,0,mortgage,722.0,,0
35798,59,57263.0,1.1,9398.0,medical,11.14,0.283,4,0,rent,734.0,,1
35799,29,104058.0,15.9,30733.0,debt_consolidation,5.43,0.077,5,0,mortgage,771.0,,0
35800,42,50282.0,,15430.0,medical,7.17,0.143,5,0,rent,752.0,,0
35801,61,107449.0,0.8,18136.0,debt_consolidation,6.71,0.273,5,2,rent,697.0,2.0,0
35802,45,146021.0,10.9,18451.0,debt_consolidation,13.13,0.347,5,1,rent,,1.0,1
35803,68,48945.0,0.7,20394.0,debt_consolidation,9.51,0.324,12,0,rent,763.0,,0
35804,45,73326.0,11.9,9620.0,medical,8.88,0.355,6,1,mortgage,710.0,42.0,0
35805,39,84612.0,17.1,31248.0,car,9.95,0.304,7,2,mortgage,691.0,10.0,0
35806,69,44054.0,,22194.0,car,8.94,0.441,5,0,rent,756.0,,0
35807,48,84522.0,4.8,20937.0,debt_consolidation,10.03,0.277,5,0,rent,712.0,,0
35808,30,48908.0,0.4,23848.0,medical,8.73,0.322,6,0,mortgage,736.0,,0
35809,52,48595.0,5.2,17431.0,debt_consolidation,9.84,0.478,5,0,mortgage,702.0,,0
35810,59,60773.0,7.9,22739.0,car,9.4,0.378,7,0,mortgage,713.0,,0
35811,62,59677.0,,12540.0,debt_consolidation,15.23,0.406,6,0,mortgage,661.0,,0
35812,21,85846.0,2.1,36780.0,car,12.0,0.443,3,1,mortgage,666.0,120.0,0
35813,26,61645.0,2.2,3883.0,debt_consolidation,8.1,0.352,6,1,rent,,45.0,0
35814,52,200870.0,16.0,21181.0,debt_consolidation,10.04,0.308,6,0,rent,686.0,,0
35815,58,57483.0,,13209.0,medical,8.34,0.158,7,0,mortgage,750.0,,0
35816,53,88334.0,1.6,59135.0,debt_consolidation,8.02,0.192,1,0,own,696.0,,0
35817,40,62327.0,12.2,17283.0,debt_consolidation,10.96,0.421,1,1,mortgage,622.0,3.0,0
35818,58,41201.0,6.3,26275.0,medical,11.85,0.446,9,1,own,671.0,35.0,0
35819,49,143056.0,1.2,6184.0,medical,9.36,0.299,5,0,rent,731.0,,0
35820,67,80623.0,14.0,9485.0,car,5.98,0.251,7,0,own,736.0,,0
35821,39,46683.0,,16819.0,medical,10.25,0.338,9,1,own,713.0,51.0,0
35822,58,87590.0,0.2,27672.0,other,7.19,0.242,7,2,own,743.0,11.0,0
35823,28,99327.0,0.8,14250.0,debt_consolidation,8.8,0.195,3,0,rent,670.0,,0
35824,57,49691.0,16.2,35919.0,car,7.78,0.351,2,0,own,728.0,,0
35825,57,74475.0,8.0,17941.0,medical,8.53,0.335,8,0,own,724.0,,0
35826,33,102506.0,0.2,66903.0,debt_consolidation,11.69,0.392,7,0,mortgage,663.0,,0
35827,24,65652.0,6.3,12730.0,debt_consolidation,12.42,0.448,5,2,mortgage,617.0,16.0,0
35828,70,99421.0,,36175.0,debt_consolidation,10.88,0.349,5,0,mortgage,681.0,,0
35829,24,54123.0,2.0,22329.0,medical,9.18,0.362,10,0,own,763.0,,0
35830,44,33573.0,5.2,18849.0,other,6.37,0.141,3,0,mortgage,738.0,,0
35831,21,53460.0,3.1,12237.0,medical,10.12,0.353,8,0,own,688.0,,0
35832,41,52106.0,,20833.0,medical,7.99,0.266,8,0,own,748.0,,0
35833,62,71032.0,10.5,9948.0,car,5.0,0.116,5,0,rent,767.0,,0
35834,46,53767.0,0.2,16419.0,car,5.01,0.115,12,0,mortgage,801.0,,0
35835,32,68909.0,3.9,7654.0,medical,11.3,0.404,8,0,mortgage,693.0,,0
35836,40,57064.0,9.9,28680.0,other,10.59,0.475,3,1,rent,672.0,26.0,0
35837,25,88230.0,27.4,13678.0,debt_consolidation,7.08,0.375,1,0,rent,716.0,,0
35838,50,92732.0,4.1,29480.0,medical,8.68,0.22,12,0,own,688.0,,0
35839,21,39498.0,4.8,27581.0,debt_consolidation,6.88,0.317,4,1,rent,760.0,19.0,0
35840,38,116143.0,12.8,31146.0,debt_consolidation,13.61,0.295,8,1,rent,667.0,1.0,1
35841,24,44019.0,3.9,11498.0,other,8.62,0.354,6,0,rent,739.0,,0
35842,32,38483.0,,40990.0,car,14.88,0.512,9,0,own,671.0,,1
35843,24,98003.0,0.9,25073.0,debt_consolidation,8.76,0.537,4,1,rent,777.0,16.0,0
35844,67,58524.0,21.0,8082.0,debt_consolidation,10.11,0.306,3,1,mortgage,670.0,27.0,0
35845,59,76834.0,3.8,15340.0,debt_consolidation,10.32,0.565,5,0,rent,727.0,,0
35846,67,42796.0,1.4,18689.0,debt_consolidation,8.36,0.355,12,2,rent,729.0,6.0,0
35847,55,61141.0,2.1,19197.0,debt_consolidation,10.31,0.268,6,1,own,669.0,13.0,0
35848,45,65031.0,24.4,59552.0,debt_consolidation,11.84,0.42,6,2,rent,679.0,39.0,0
35849,29,52588.0,1.8,10208.0,car,5.32,0.167,9,0,mortgage,752.0,,0
35850,69,61198.0,13.2,15923.0,car,10.41,0.042,14,0,mortgage,727.0,,1
35851,66,77455.0,0.7,13678.0,other,5.62,0.129,3,0,mortgage,743.0,,0
35852,41,104699.0,20.9,14260.0,medical,8.87,0.424,9,0,mortgage,717.0,,0
35853,32,41780.0,2.0,51217.0,debt_consolidation,8.1,0.391,6,0,own,773.0,,0
35854,40,30000.0,0.4,18260.0,other,8.16,0.178,4,0,mortgage,722.0,,1
35855,40,116511.0,4.9,27324.0,debt_consolidation,10.63,0.386,7,0,rent,,,0
35856,66,56544.0,13.2,25500.0,debt_consolidation,11.15,0.281,3,0,mortgage,598.0,,0
35857,24,47095.0,1.7,20930.0,other,10.13,0.314,6,0,mortgage,703.0,,0
35858,52,55557.0,0.4,31079.0,medical,8.75,0.341,8,0,mortgage,773.0,,0
35859,59,40442.0,13.3,25190.0,debt_consolidation,12.54,0.36,5,0,mortgage,680.0,,0
35860,59,61555.0,7.4,19087.0,car,8.07,0.21,5,0,mortgage,773.0,,0
35861,30,55641.0,,13917.0,car,8.6,0.264,2,0,mortgage,702.0,,0
35862,41,81568.0,1.4,18645.0,car,11.95,0.12,3,0,rent,661.0,,0
35863,38,51569.0,2.6,23460.0,medical,14.27,0.418,8,0,mortgage,654.0,,0
35864,41,30000.0,6.8,11864.0,medical,7.89,0.305,1,0,own,714.0,,0
35865,25,33587.0,16.7,18082.0,debt_consolidation,12.17,0.49,3,1,rent,646.0,20.0,0
35866,25,101284.0,0.6,13369.0,debt_consolidation,12.05,0.542,7,1,mortgage,694.0,24.0,0
35867,22,41271.0,0.4,14126.0,debt_consolidation,8.32,0.657,6,1,rent,734.0,36.0,0
35868,69,98588.0,3.9,18307.0,car,9.11,0.219,5,0,mortgage,741.0,,0
35869,41,48644.0,0.5,36855.0,debt_consolidation,9.07,0.406,7,0,mortgage,711.0,,0
35870,32,92013.0,4.4,19717.0,debt_consolidation,7.63,0.373,6,1,mortgage,706.0,10.0,0
35871,60,77254.0,10.3,29016.0,other,13.53,0.453,4,2,rent,636.0,42.0,0
35872,45,35647.0,4.9,28016.0,other,12.88,0.341,6,0,own,648.0,,0
35873,39,39169.0,10.2,39832.0,debt_consolidation,9.2,0.465,8,0,rent,706.0,,0
35874,26,31545.0,0.3,12144.0,car,8.19,0.198,6,1,mortgage,725.0,5.0,0
35875,40,100566.0,9.4,14337.0,debt_consolidation,12.0,0.326,4,2,mortgage,666.0,4.0,0
35876,53,40505.0,6.8,25406.0,other,9.53,0.35,5,0,mortgage,732.0,,0
35877,52,60139.0,10.2,26500.0,medical,9.23,0.238,7,0,mortgage,658.0,,0
35878,40,64334.0,9.7,27068.0,debt_consolidation,10.35,0.368,7,0,mortgage,744.0,,0
35879,51,78074.0,,17127.0,medical,10.14,0.247,7,1,own,674.0,25.0,0
35880,59,59750.0,1.7,61458.0,other,10.79,0.452,11,0,mortgage,669.0,,0
35881,67,37599.0,0.4,28371.0,debt_consolidation,11.65,0.562,9,0,mortgage,683.0,,0
35882,47,40211.0,0.8,27658.0,other,11.58,0.081,9,0,rent,,,1
35883,32,39757.0,6.9,7993.0,medical,10.46,0.408,8,0,own,659.0,,0
35884,27,30000.0,5.2,11566.0,debt_consolidation,14.79,0.487,6,0,rent,,,1
35885,28,75762.0,7.9,6340.0,debt_consolidation,15.85,0.478,8,0,own,645.0,,1
35886,21,75165.0,,10755.0,medical,5.96,0.21,5,0,rent,776.0,,0
35887,48,42952.0,1.2,31051.0,other,9.43,0.245,6,1,rent,692.0,8.0,0
35888,31,114155.0,,9847.0,debt_consolidation,10.97,0.34,3,1,own,646.0,8.0,0
35889,32,60842.0,17.4,20193.0,car,8.53,0.334,7,0,mortgage,762.0,,0
35890,57,106610.0,5.3,11383.0,debt_consolidation,8.95,0.316,7,1,rent,724.0,69.0,0
35891,36,92534.0,0.2,20587.0,medical,17.96,0.646,7,0,rent,562.0,,0
35892,62,70232.0,0.3,11418.0,debt_consolidation,13.48,0.405,8,1,own,678.0,8.0,0
35893,27,30000.0,4.7,21166.0,debt_consolidation,5.29,0.122,4,0,rent,,,0
35894,38,72164.0,5.3,9469.0,car,10.73,0.316,4,0,own,706.0,,0
35895,23,76789.0,0.9,12485.0,debt_consolidation,10.39,0.32,7,0,mortgage,677.0,,0
35896,47,51602.0,4.0,7576.0,medical,7.94,0.116,6,1,mortgage,728.0,19.0,0
35897,27,66685.0,10.5,8245.0,medical,7.61,0.251,5,0,own,677.0,,0
35898,33,63362.0,0.1,15859.0,car,10.38,0.404,9,2,rent,702.0,22.0,0
35899,57,47410.0,1.8,12490.0,debt_consolidation,10.08,0.431,9,0,rent,711.0,,0
35900,65,72355.0,2.7,8603.0,other,9.76,0.415,11,0,mortgage,708.0,,0
35901,48,55326.0,0.3,12278.0,medical,9.39,0.524,3,1,rent,713.0,42.0,0
35902,69,91297.0,8.5,5268.0,debt_consolidation,7.22,0.22,3,0,rent,753.0,,0
35903,58,56105.0,1.8,10864.0,debt_consolidation,8.75,0.446,8,0,mortgage,743.0,,0
35904,58,53116.0,1.4,16973.0,debt_consolidation,10.81,0.326,11,0,rent,672.0,,0
35905,70,37077.0,0.5,11895.0,car,8.88,0.367,4,1,mortgage,658.0,37.0,0
35906,25,165482.0,6.2,10522.0,debt_consolidation,8.83,0.246,10,1,rent,668.0,12.0,0
35907,32,52065.0,1.9,10467.0,debt_consolidation,13.58,0.508,10,0,own,636.0,,0
35908,42,40536.0,2.3,26270.0,debt_consolidation,11.91,0.453,8,1,rent,694.0,15.0,0
35909,51,92697.0,9.7,7272.0,debt_consolidation,12.46,0.313,4,1,rent,609.0,8.0,0
35910,70,84276.0,1.7,9436.0,debt_consolidation,6.67,0.299,3,0,mortgage,792.0,,0
35911,25,78465.0,1.3,10043.0,car,11.28,0.272,6,1,rent,671.0,14.0,0
35912,32,85670.0,4.8,31008.0,other,8.15,0.432,7,0,own,738.0,,0
